"TOA5","Sanddune-Pen-1","CR1000","60956","CR1000.Std.28.02","CPU:FIELD_READY_PEN_1.CR1","36561","BattMin_PTemp"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp"
"TS","RN","",""
"","","Min","Smp"
"2021-05-25 09:00:00",0,12.98,14.88
"2021-05-25 10:00:00",1,13.09,20.18
"2021-05-25 11:00:00",2,12.73,21.53
"2021-05-25 12:00:00",3,12.87,22.87
"2021-05-25 13:00:00",4,13.1,23.78
"2021-05-25 14:00:00",5,13.3,25.76
"2021-05-25 15:00:00",6,13.05,25.19
"2021-05-25 16:00:00",7,13.06,26.41
"2021-05-25 17:00:00",8,12.53,24.04
"2021-05-25 18:00:00",9,12.52,25.4
"2021-05-25 19:00:00",10,12.86,22.42
"2021-05-25 20:00:00",11,12.78,17.97
"2021-05-25 21:00:00",12,12.69,12.46
"2021-05-25 22:00:00",13,12.68,10.2
"2021-05-25 23:00:00",14,12.67,11.45
"2021-05-26 00:00:00",15,12.66,11.4
"2021-05-26 01:00:00",16,12.65,11.29
"2021-05-26 02:00:00",17,12.65,10.77
"2021-05-26 03:00:00",18,12.64,9.93
"2021-05-26 04:00:00",19,12.64,8.41
"2021-05-26 05:00:00",20,12.63,7.225
"2021-05-26 06:00:00",21,12.63,6.635
"2021-05-26 07:00:00",22,12.67,8.17
"2021-05-26 08:00:00",23,13.64,16.61
"2021-05-26 09:00:00",24,13.59,18.48
"2021-05-26 10:00:00",25,13.71,28.46
"2021-05-26 11:00:00",26,13.53,24.75
"2021-05-26 12:00:00",27,13.44,26.5
"2021-05-26 13:00:00",28,13.43,27.37
"2021-05-26 14:00:00",29,13.45,26.34
"2021-05-26 15:00:00",30,13.58,26.31
"2021-05-26 16:00:00",31,13.59,24.89
"2021-05-26 17:00:00",32,13.39,20.05
"2021-05-26 18:00:00",33,13.32,20.18
"2021-05-26 19:00:00",34,13.35,19.23
"2021-05-26 20:00:00",35,13.23,20
"2021-05-26 21:00:00",36,12.97,13.99
"2021-05-26 22:00:00",37,12.92,10.56
"2021-05-26 23:00:00",38,12.91,8.86
"2021-05-27 00:00:00",39,12.89,7.464
"2021-05-27 01:00:00",40,12.88,4.988
"2021-05-27 02:00:00",41,12.87,4.685
"2021-05-27 03:00:00",42,12.86,1.861
"2021-05-27 04:00:00",43,12.86,0.16
"2021-05-27 05:00:00",44,12.85,-1.268
"2021-05-27 06:00:00",45,12.85,-2.142
"2021-05-27 07:00:00",46,12.98,1.97
"2021-05-27 08:00:00",47,13.91,18.46
"2021-05-27 09:00:00",48,13.85,27.18
"2021-05-27 10:00:00",49,13.77,30.46
"2021-05-27 11:00:00",50,13.66,27.66
"2021-05-27 12:00:00",51,13.66,28.27
"2021-05-27 13:00:00",52,13.59,27.63
"2021-05-27 14:00:00",53,13.54,28.85
"2021-05-27 15:00:00",54,13.52,29.72
"2021-05-27 16:00:00",55,13.57,29.42
"2021-05-27 17:00:00",56,13.66,29.15
"2021-05-27 18:00:00",57,13.52,29.22
"2021-05-27 19:00:00",58,13.43,25.73
"2021-05-27 20:00:00",59,13.26,24.89
"2021-05-27 21:00:00",60,13.01,15.02
"2021-05-27 22:00:00",61,12.96,9.68
"2021-05-27 23:00:00",62,12.94,7.094
"2021-05-28 00:00:00",63,12.93,4.322
"2021-05-28 01:00:00",64,12.92,3.228
"2021-05-28 02:00:00",65,12.91,2.887
"2021-05-28 03:00:00",66,12.89,0.903
"2021-05-28 04:00:00",67,12.89,0.671
"2021-05-28 05:00:00",68,12.88,1.543
"2021-05-28 06:00:00",69,12.88,2.95
"2021-05-28 07:00:00",70,13.09,8.21
"2021-05-28 08:00:00",71,13.76,18.64
"2021-05-28 09:00:00",72,13.72,23.64
"2021-05-28 10:00:00",73,13.68,28.2
"2021-05-28 11:00:00",74,13.68,30.29
"2021-05-28 12:00:00",75,13.63,31.65
"2021-05-28 13:00:00",76,13.58,33.47
"2021-05-28 14:00:00",77,13.55,31.05
"2021-05-28 15:00:00",78,13.56,26.68
"2021-05-28 16:00:00",79,13.69,26.1
"2021-05-28 17:00:00",80,13.78,23.84
"2021-05-28 18:00:00",81,13.85,23.44
"2021-05-28 19:00:00",82,13.86,21.78
"2021-05-28 20:00:00",83,13.37,17.92
"2021-05-28 21:00:00",84,13.09,14.54
"2021-05-28 22:00:00",85,13.02,12.33
"2021-05-28 23:00:00",86,12.99,12.67
"2021-05-29 00:00:00",87,12.98,11.36
"2021-05-29 01:00:00",88,12.96,10.38
"2021-05-29 02:00:00",89,12.95,9.95
"2021-05-29 03:00:00",90,12.94,8.5
"2021-05-29 04:00:00",91,12.93,7.444
"2021-05-29 05:00:00",92,12.92,5.788
"2021-05-29 06:00:00",93,12.92,5.203
"2021-05-29 07:00:00",94,13.14,7.18
"2021-05-29 08:00:00",95,13.89,10.61
"2021-05-29 09:00:00",96,13.85,12.77
"2021-05-29 10:00:00",97,13.69,17.24
"2021-05-29 11:00:00",98,13.68,23.96
"2021-05-29 12:00:00",99,13.69,26.28
"2021-05-29 13:00:00",100,13.65,32.15
"2021-05-29 14:00:00",101,13.5,32.48
"2021-05-29 15:00:00",102,13.5,30.16
"2021-05-29 16:00:00",103,13.54,24.95
"2021-05-29 17:00:00",104,13.68,20.4
"2021-05-29 18:00:00",105,13.84,19.68
"2021-05-29 19:00:00",106,13.85,18.51
"2021-05-29 20:00:00",107,13.49,15.04
"2021-05-29 21:00:00",108,13.18,12.7
"2021-05-29 22:00:00",109,13.07,11.63
"2021-05-29 23:00:00",110,13.02,10.58
"2021-05-30 00:00:00",111,12.99,9.55
"2021-05-30 01:00:00",112,12.97,7.993
"2021-05-30 02:00:00",113,12.96,7.444
"2021-05-30 03:00:00",114,12.95,7.729
"2021-05-30 04:00:00",115,12.94,7.751
"2021-05-30 05:00:00",116,12.93,7.159
"2021-05-30 06:00:00",117,12.92,6.524
"2021-05-30 07:00:00",118,12.93,6.199
"2021-05-30 08:00:00",119,13.27,6.852
"2021-05-30 09:00:00",120,13.87,11.08
"2021-05-30 10:00:00",121,13.74,16.32
"2021-05-30 11:00:00",122,13.74,16.66
"2021-05-30 12:00:00",123,13.74,18.53
"2021-05-30 13:00:00",124,13.73,20.45
"2021-05-30 14:00:00",125,13.63,25.58
"2021-05-30 15:00:00",126,13.65,23.99
"2021-05-30 16:00:00",127,13.73,21.29
"2021-05-30 17:00:00",128,13.78,21.64
"2021-05-30 18:00:00",129,13.84,21.29
"2021-05-30 19:00:00",130,13.87,16.59
"2021-05-30 20:00:00",131,13.77,13.99
"2021-05-30 21:00:00",132,13.31,10.09
"2021-05-30 22:00:00",133,13.14,8.04
"2021-05-30 23:00:00",134,13.06,7.18
"2021-05-31 00:00:00",135,13.02,6.524
"2021-05-31 01:00:00",136,12.99,4.451
"2021-05-31 02:00:00",137,12.97,4.322
"2021-05-31 03:00:00",138,12.95,2.652
"2021-05-31 04:00:00",139,12.94,-0.052
"2021-05-31 05:00:00",140,12.93,-1.01
"2021-05-31 06:00:00",141,12.92,-1.5
"2021-05-31 07:00:00",142,13.22,2.503
"2021-05-31 08:00:00",143,13.96,20.56
"2021-05-31 09:00:00",144,13.78,24.04
"2021-05-31 10:00:00",145,13.78,29.32
"2021-05-31 11:00:00",146,13.82,32.77
"2021-05-31 12:00:00",147,13.77,32.62
"2021-05-31 13:00:00",148,13.65,33.21
"2021-05-31 14:00:00",149,13.58,33.96
"2021-05-31 15:00:00",150,13.54,33.62
"2021-05-31 16:00:00",151,13.55,34.27
"2021-05-31 17:00:00",152,13.56,34.73
"2021-05-31 18:00:00",153,13.56,35.63
"2021-05-31 19:00:00",154,13.55,27.72
"2021-05-31 20:00:00",155,13.54,25.83
"2021-05-31 21:00:00",156,13.2,15.82
"2021-05-31 22:00:00",157,13.06,8.33
"2021-05-31 23:00:00",158,13.01,6.482
"2021-06-01 00:00:00",159,12.98,6.744
"2021-06-01 01:00:00",160,12.97,5.939
"2021-06-01 02:00:00",161,12.95,6.963
"2021-06-01 03:00:00",162,12.94,8.46
"2021-06-01 04:00:00",163,12.92,8.81
"2021-06-01 05:00:00",164,12.92,7.311
"2021-06-01 06:00:00",165,12.91,5.743
"2021-06-01 07:00:00",166,13.1,9.82
"2021-06-01 08:00:00",167,13.77,21.34
"2021-06-01 09:00:00",168,13.77,29.35
"2021-06-01 10:00:00",169,13.72,25.28
"2021-06-01 11:00:00",170,13.72,31.23
"2021-06-01 12:00:00",171,13.67,30.84
"2021-06-01 13:00:00",172,13.61,34.81
"2021-06-01 14:00:00",173,13.56,34.93
"2021-06-01 15:00:00",174,13.52,33.92
"2021-06-01 16:00:00",175,13.52,33.96
"2021-06-01 17:00:00",176,13.56,32.4
"2021-06-01 18:00:00",177,13.59,29.99
"2021-06-01 19:00:00",178,13.63,26.34
"2021-06-01 20:00:00",179,13.46,19.89
"2021-06-01 21:00:00",180,13.2,15.51
"2021-06-01 22:00:00",181,13.07,13.68
"2021-06-01 23:00:00",182,13.02,13.05
"2021-06-02 00:00:00",183,12.99,11.56
"2021-06-02 01:00:00",184,12.97,9.62
"2021-06-02 02:00:00",185,12.95,7.97
"2021-06-02 03:00:00",186,12.93,5.788
"2021-06-02 04:00:00",187,12.92,4.279
"2021-06-02 05:00:00",188,12.91,3.698
"2021-06-02 06:00:00",189,12.9,3.612
"2021-06-02 07:00:00",190,14,11.04
"2021-06-02 08:00:00",191,13.9,18.95
"2021-06-02 09:00:00",192,13.82,28.2
"2021-06-02 10:00:00",193,13.8,39.71
"2021-06-02 11:00:00",194,13.73,42.7
"2021-06-02 12:00:00",195,13.69,37.74
"2021-06-02 13:00:00",196,13.6,37.48
"2021-06-02 14:00:00",197,13.53,36.85
"2021-06-02 15:00:00",198,13.48,38.08
"2021-06-02 16:00:00",199,13.41,40.63
"2021-06-02 17:00:00",200,13.41,38.25
"2021-06-02 18:00:00",201,13.46,35.63
"2021-06-02 19:00:00",202,13.51,34.73
"2021-06-02 20:00:00",203,13.48,29.12
"2021-06-02 21:00:00",204,13.18,19.44
"2021-06-02 22:00:00",205,13.04,13.26
"2021-06-02 23:00:00",206,13,10.97
"2021-06-03 00:00:00",207,12.97,12
"2021-06-03 01:00:00",208,12.95,11.36
"2021-06-03 02:00:00",209,12.94,10.38
"2021-06-03 03:00:00",210,12.92,7.751
"2021-06-03 04:00:00",211,12.91,6.156
"2021-06-03 05:00:00",212,12.9,5.851
"2021-06-03 06:00:00",213,12.89,4.923
"2021-06-03 07:00:00",214,13.15,10.43
"2021-06-03 08:00:00",215,13.89,27.91
"2021-06-03 09:00:00",216,13.85,37.74
"2021-06-03 10:00:00",217,13.78,43.25
"2021-06-03 11:00:00",218,13.69,39.08
"2021-06-03 12:00:00",219,13.69,40.49
"2021-06-03 13:00:00",220,13.58,40.58
"2021-06-03 14:00:00",221,13.48,41.96
"2021-06-03 15:00:00",222,13.38,42.8
"2021-06-03 16:00:00",223,13.34,42.9
"2021-06-03 17:00:00",224,13.35,41.86
"2021-06-03 18:00:00",225,13.38,39.66
"2021-06-03 19:00:00",226,13.39,37.99
"2021-06-03 20:00:00",227,13.43,34.34
"2021-06-03 21:00:00",228,13.13,22.17
"2021-06-03 22:00:00",229,13.01,14.44
"2021-06-03 23:00:00",230,12.97,12
"2021-06-04 00:00:00",231,12.95,14.85
"2021-06-04 01:00:00",232,12.94,17.16
"2021-06-04 02:00:00",233,12.93,14.85
"2021-06-04 03:00:00",234,12.91,11.66
"2021-06-04 04:00:00",235,12.9,9.68
"2021-06-04 05:00:00",236,12.89,7.993
"2021-06-04 06:00:00",237,12.89,7.839
"2021-06-04 07:00:00",238,13.13,12.56
"2021-06-04 08:00:00",239,13.85,28.82
"2021-06-04 09:00:00",240,13.69,33.66
"2021-06-04 10:00:00",241,13.66,36.16
"2021-06-04 11:00:00",242,13.65,38.12
"2021-06-04 12:00:00",243,13.59,39.39
"2021-06-04 13:00:00",244,13.53,40.91
"2021-06-04 14:00:00",245,13.41,43.92
"2021-06-04 15:00:00",246,13.34,44.18
"2021-06-04 16:00:00",247,13.31,43.81
"2021-06-04 17:00:00",248,13.32,41.96
"2021-06-04 18:00:00",249,13.36,41.72
"2021-06-04 19:00:00",250,13.37,36.61
"2021-06-04 20:00:00",251,13.42,36.77
"2021-06-04 21:00:00",252,13.11,24.36
"2021-06-04 22:00:00",253,13,16.54
"2021-06-04 23:00:00",254,12.97,14.21
"2021-06-05 00:00:00",255,12.94,18.23
"2021-06-05 01:00:00",256,12.93,16.94
"2021-06-05 02:00:00",257,12.91,16.29
"2021-06-05 03:00:00",258,12.9,14.97
"2021-06-05 04:00:00",259,12.9,12.02
"2021-06-05 05:00:00",260,12.89,10.22
"2021-06-05 06:00:00",261,12.89,8.81
"2021-06-05 07:00:00",262,13.58,14.25
"2021-06-05 08:00:00",263,13.72,25.89
"2021-06-05 09:00:00",264,13.66,28.4
"2021-06-05 10:00:00",265,13.67,35.84
"2021-06-05 11:00:00",266,13.68,41.24
"2021-06-05 12:00:00",267,13.58,43.87
"2021-06-05 13:00:00",268,13.5,41.96
"2021-06-05 14:00:00",269,13.47,37.95
"2021-06-05 15:00:00",270,13.48,35.63
"2021-06-05 16:00:00",271,13.5,29.95
"2021-06-05 17:00:00",272,13.58,32.48
"2021-06-05 18:00:00",273,13.58,30.53
"2021-06-05 19:00:00",274,13.64,27.72
"2021-06-05 20:00:00",275,13.58,25.83
"2021-06-05 21:00:00",276,13.27,21.92
"2021-06-05 22:00:00",277,13.09,17.84
"2021-06-05 23:00:00",278,13.02,13.9
"2021-06-06 00:00:00",279,12.98,12.14
"2021-06-06 01:00:00",280,12.95,11.27
"2021-06-06 02:00:00",281,12.93,12.12
"2021-06-06 03:00:00",282,12.92,12.42
"2021-06-06 04:00:00",283,12.9,11.73
"2021-06-06 05:00:00",284,12.89,10.52
"2021-06-06 06:00:00",285,12.89,11.18
"2021-06-06 07:00:00",286,13.45,14.56
"2021-06-06 08:00:00",287,13.69,23.75
"2021-06-06 09:00:00",288,13.65,28.2
"2021-06-06 10:00:00",289,13.63,30.36
"2021-06-06 11:00:00",290,13.61,31.12
"2021-06-06 12:00:00",291,13.59,31.83
"2021-06-06 13:00:00",292,13.56,32.51
"2021-06-06 14:00:00",293,13.52,33.77
"2021-06-06 15:00:00",294,13.51,34.42
"2021-06-06 16:00:00",295,13.51,35.12
"2021-06-06 17:00:00",296,13.51,34.58
"2021-06-06 18:00:00",297,13.54,34.08
"2021-06-06 19:00:00",298,13.55,31.76
"2021-06-06 20:00:00",299,13.61,27.66
"2021-06-06 21:00:00",300,13.26,23.41
"2021-06-06 22:00:00",301,13.08,19.18
"2021-06-06 23:00:00",302,13.01,16.98
"2021-06-07 00:00:00",303,12.97,16.17
"2021-06-07 01:00:00",304,12.94,16.84
"2021-06-07 02:00:00",305,12.92,18.64
"2021-06-07 03:00:00",306,12.91,17.79
"2021-06-07 04:00:00",307,12.9,16.34
"2021-06-07 05:00:00",308,12.88,14.83
"2021-06-07 06:00:00",309,12.88,13.19
"2021-06-07 07:00:00",310,13.03,17.95
"2021-06-07 08:00:00",311,13.7,25.4
"2021-06-07 09:00:00",312,13.62,28.89
"2021-06-07 10:00:00",313,13.62,32.84
"2021-06-07 11:00:00",314,13.62,36.65
"2021-06-07 12:00:00",315,13.6,37.31
"2021-06-07 13:00:00",316,13.53,38.29
"2021-06-07 14:00:00",317,13.46,39.04
"2021-06-07 15:00:00",318,13.41,39.89
"2021-06-07 16:00:00",319,13.39,39.13
"2021-06-07 17:00:00",320,13.41,37.91
"2021-06-07 18:00:00",321,13.43,38.51
"2021-06-07 19:00:00",322,13.44,36.28
"2021-06-07 20:00:00",323,13.42,31.47
"2021-06-07 21:00:00",324,13.16,22.25
"2021-06-07 22:00:00",325,13.02,19.94
"2021-06-07 23:00:00",326,12.96,18.38
"2021-06-08 00:00:00",327,12.94,16.04
"2021-06-08 01:00:00",328,12.92,13.21
"2021-06-08 02:00:00",329,12.9,10.65
"2021-06-08 03:00:00",330,12.88,7.993
"2021-06-08 04:00:00",331,12.87,7.706
"2021-06-08 05:00:00",332,12.85,7.444
"2021-06-08 06:00:00",333,12.85,7.202
"2021-06-08 07:00:00",334,13.1,17.69
"2021-06-08 08:00:00",335,13.71,20.56
"2021-06-08 09:00:00",336,13.72,25.37
"2021-06-08 10:00:00",337,13.68,28.85
"2021-06-08 11:00:00",338,13.6,32.33
"2021-06-08 12:00:00",339,13.57,35.32
"2021-06-08 13:00:00",340,13.53,35.2
"2021-06-08 14:00:00",341,13.49,35.56
"2021-06-08 15:00:00",342,13.49,35.32
"2021-06-08 16:00:00",343,13.51,34.04
"2021-06-08 17:00:00",344,13.55,33.7
"2021-06-08 18:00:00",345,13.59,32.88
"2021-06-08 19:00:00",346,13.61,31.26
"2021-06-08 20:00:00",347,13.58,28.76
"2021-06-08 21:00:00",348,13.28,20.29
"2021-06-08 22:00:00",349,13.1,14.35
"2021-06-08 23:00:00",350,13.01,11.86
"2021-06-09 00:00:00",351,12.96,11.18
"2021-06-09 01:00:00",352,12.93,11.52
"2021-06-09 02:00:00",353,12.9,9.41
"2021-06-09 03:00:00",354,12.89,7.399
"2021-06-09 04:00:00",355,12.86,5.571
"2021-06-09 05:00:00",356,12.85,4.816
"2021-06-09 06:00:00",357,12.84,4.236
"2021-06-09 07:00:00",358,13.29,7.882
"2021-06-09 08:00:00",359,13.9,20.8
"2021-06-09 09:00:00",360,13.78,28.89
"2021-06-09 10:00:00",361,13.73,33.1
"2021-06-09 11:00:00",362,13.71,35.2
"2021-06-09 12:00:00",363,13.64,36.4
"2021-06-09 13:00:00",364,13.55,35.68
"2021-06-09 14:00:00",365,13.5,36.81
"2021-06-09 15:00:00",366,13.49,37.02
"2021-06-09 16:00:00",367,13.48,37.14
"2021-06-09 17:00:00",368,13.48,36.98
"2021-06-09 18:00:00",369,13.5,37.1
"2021-06-09 19:00:00",370,13.47,33.47
"2021-06-09 20:00:00",371,13.58,32.22
"2021-06-09 21:00:00",372,13.24,24.3
"2021-06-09 22:00:00",373,13.07,20.4
"2021-06-09 23:00:00",374,12.99,17.46
"2021-06-10 00:00:00",375,12.94,14.75
"2021-06-10 01:00:00",376,12.92,17.44
"2021-06-10 02:00:00",377,12.9,18.74
"2021-06-10 03:00:00",378,12.88,16.19
"2021-06-10 04:00:00",379,12.87,11.06
"2021-06-10 05:00:00",380,12.85,9.66
"2021-06-10 06:00:00",381,12.85,8.75
"2021-06-10 07:00:00",382,13.09,13.73
"2021-06-10 08:00:00",383,13.69,24.87
"2021-06-10 09:00:00",384,13.63,29.52
"2021-06-10 10:00:00",385,13.59,31.33
"2021-06-10 11:00:00",386,13.57,32.33
"2021-06-10 12:00:00",387,13.56,33.14
"2021-06-10 13:00:00",388,13.51,33.77
"2021-06-10 14:00:00",389,13.49,35.04
"2021-06-10 15:00:00",390,13.49,34.96
"2021-06-10 16:00:00",391,13.51,34.34
"2021-06-10 17:00:00",392,13.54,33.89
"2021-06-10 18:00:00",393,13.57,31.16
"2021-06-10 19:00:00",394,13.64,28.33
"2021-06-10 20:00:00",395,13.6,23.04
"2021-06-10 21:00:00",396,13.31,15.26
"2021-06-10 22:00:00",397,13.13,11.38
"2021-06-10 23:00:00",398,13.03,9.48
"2021-06-11 00:00:00",399,12.97,8.06
"2021-06-11 01:00:00",400,12.92,5.96
"2021-06-11 02:00:00",401,12.89,4.471
"2021-06-11 03:00:00",402,12.86,3.357
"2021-06-11 04:00:00",403,12.83,1.075
"2021-06-11 05:00:00",404,12.81,-0.373
"2021-06-11 06:00:00",405,12.81,-1.288
"2021-06-11 07:00:00",406,13.26,3.549
"2021-06-11 08:00:00",407,13.87,14.25
"2021-06-11 09:00:00",408,13.8,18.2
"2021-06-11 10:00:00",409,13.78,20.8
"2021-06-11 11:00:00",410,13.78,23.32
"2021-06-11 12:00:00",411,13.77,24.33
"2021-06-11 13:00:00",412,13.7,26.25
"2021-06-11 14:00:00",413,13.65,27.88
"2021-06-11 15:00:00",414,13.64,29.28
"2021-06-11 16:00:00",415,13.68,29.99
"2021-06-11 17:00:00",416,13.67,31.47
"2021-06-11 18:00:00",417,13.65,30.12
"2021-06-11 19:00:00",418,13.7,27.91
"2021-06-11 20:00:00",419,13.67,20.13
"2021-06-11 21:00:00",420,13.42,16.44
"2021-06-11 22:00:00",421,13.22,12.28
"2021-06-11 23:00:00",422,13.1,11.22
"2021-06-12 00:00:00",423,13.02,10.22
"2021-06-12 01:00:00",424,12.96,10.18
"2021-06-12 02:00:00",425,12.92,9.17
"2021-06-12 03:00:00",426,12.88,7.464
"2021-06-12 04:00:00",427,12.85,4.536
"2021-06-12 05:00:00",428,12.83,2.822
"2021-06-12 06:00:00",429,12.82,2.162
"2021-06-12 07:00:00",430,13.65,8.26
"2021-06-12 08:00:00",431,13.86,21.81
"2021-06-12 09:00:00",432,13.82,27.82
"2021-06-12 10:00:00",433,13.85,35.63
"2021-06-12 11:00:00",434,13.74,35.75
"2021-06-12 12:00:00",435,13.76,36.48
"2021-06-12 13:00:00",436,13.7,41.43
"2021-06-12 14:00:00",437,13.59,40.91
"2021-06-12 15:00:00",438,13.5,40.91
"2021-06-12 16:00:00",439,13.47,39.08
"2021-06-12 17:00:00",440,13.48,37.78
"2021-06-12 18:00:00",441,13.49,36.36
"2021-06-12 19:00:00",442,13.53,34.73
"2021-06-12 20:00:00",443,13.56,32.62
"2021-06-12 21:00:00",444,13.33,24.3
"2021-06-12 22:00:00",445,13.11,14.85
"2021-06-12 23:00:00",446,13.01,12.02
"2021-06-13 00:00:00",447,12.95,9.57
"2021-06-13 01:00:00",448,12.91,7.97
"2021-06-13 02:00:00",449,12.88,9.44
"2021-06-13 03:00:00",450,12.85,8.9
"2021-06-13 04:00:00",451,12.84,11.38
"2021-06-13 05:00:00",452,12.82,11.31
"2021-06-13 06:00:00",453,12.82,11.11
"2021-06-13 07:00:00",454,13.16,15.12
"2021-06-13 08:00:00",455,13.73,22.7
"2021-06-13 09:00:00",456,13.71,27.47
"2021-06-13 10:00:00",457,13.75,31.12
"2021-06-13 11:00:00",458,13.74,33.14
"2021-06-13 12:00:00",459,13.72,35.4
"2021-06-13 13:00:00",460,13.68,37.86
"2021-06-13 14:00:00",461,13.57,40.3
"2021-06-13 15:00:00",462,13.46,41.57
"2021-06-13 16:00:00",463,13.43,41.15
"2021-06-13 17:00:00",464,13.42,41.57
"2021-06-13 18:00:00",465,13.42,40.44
"2021-06-13 19:00:00",466,13.43,37.95
"2021-06-13 20:00:00",467,13.49,31.47
"2021-06-13 21:00:00",468,13.24,24.07
"2021-06-13 22:00:00",469,13.06,21.26
"2021-06-13 23:00:00",470,12.97,21.26
"2021-06-14 00:00:00",471,12.92,20.5
"2021-06-14 01:00:00",472,12.9,20.48
"2021-06-14 02:00:00",473,12.87,19.05
"2021-06-14 03:00:00",474,12.86,18.4
"2021-06-14 04:00:00",475,12.84,16.14
"2021-06-14 05:00:00",476,12.83,13.28
"2021-06-14 06:00:00",477,12.83,12.81
"2021-06-14 07:00:00",478,13.1,15.8
"2021-06-14 08:00:00",479,13.75,26.47
"2021-06-14 09:00:00",480,13.68,32.37
"2021-06-14 10:00:00",481,13.67,35.28
"2021-06-14 11:00:00",482,13.66,37.02
"2021-06-14 12:00:00",483,13.63,39.57
"2021-06-14 13:00:00",484,13.57,41.86
"2021-06-14 14:00:00",485,13.46,42.85
"2021-06-14 15:00:00",486,13.39,42.3
"2021-06-14 16:00:00",487,13.35,42.65
"2021-06-14 17:00:00",488,13.34,43.56
"2021-06-14 18:00:00",489,13.34,42.95
"2021-06-14 19:00:00",490,13.35,40.67
"2021-06-14 20:00:00",491,13.39,38.99
"2021-06-14 21:00:00",492,13.17,25.73
"2021-06-14 22:00:00",493,13,16.98
"2021-06-14 23:00:00",494,12.93,13.3
"2021-06-15 00:00:00",495,12.9,11.4
"2021-06-15 01:00:00",496,12.87,10.63
"2021-06-15 02:00:00",497,12.85,10.95
"2021-06-15 03:00:00",498,12.83,9.35
"2021-06-15 04:00:00",499,12.82,7.618
"2021-06-15 05:00:00",500,12.81,8.13
"2021-06-15 06:00:00",501,12.8,6.199
"2021-06-15 07:00:00",502,13.1,12.63
"2021-06-15 08:00:00",503,13.8,26.16
"2021-06-15 09:00:00",504,13.76,32.77
"2021-06-15 10:00:00",505,13.72,38.21
"2021-06-15 11:00:00",506,13.68,38.95
"2021-06-15 12:00:00",507,13.62,38.55
"2021-06-15 13:00:00",508,13.57,42.5
"2021-06-15 14:00:00",509,13.46,43.71
"2021-06-15 15:00:00",510,13.38,42.85
"2021-06-15 16:00:00",511,13.37,42.01
"2021-06-15 17:00:00",512,13.37,41.29
"2021-06-15 18:00:00",513,13.38,40.91
"2021-06-15 19:00:00",514,13.38,38.47
"2021-06-15 20:00:00",515,13.44,35.12
"2021-06-15 21:00:00",516,13.23,26.22
"2021-06-15 22:00:00",517,13.04,20.77
"2021-06-15 23:00:00",518,12.95,20.21
"2021-06-16 00:00:00",519,12.9,18.15
"2021-06-16 01:00:00",520,12.88,16.04
"2021-06-16 02:00:00",521,12.86,14.25
"2021-06-16 03:00:00",522,12.84,12.53
"2021-06-16 04:00:00",523,12.83,13.05
"2021-06-16 05:00:00",524,12.82,12.88
"2021-06-16 06:00:00",525,12.81,12.12
"2021-06-16 07:00:00",526,13.86,16.76
"2021-06-16 08:00:00",527,13.79,28.99
"2021-06-16 09:00:00",528,13.68,34.54
"2021-06-16 10:00:00",529,13.67,38.51
"2021-06-16 11:00:00",530,13.65,45.9
"2021-06-16 12:00:00",531,13.61,44.02
"2021-06-16 13:00:00",532,13.54,45.62
"2021-06-16 14:00:00",533,13.45,44.76
"2021-06-16 15:00:00",534,13.36,44.28
"2021-06-16 16:00:00",535,13.34,42.8
"2021-06-16 17:00:00",536,13.36,41.52
"2021-06-16 18:00:00",537,13.37,40.49
"2021-06-16 19:00:00",538,13.39,38.68
"2021-06-16 20:00:00",539,13.44,33.47
"2021-06-16 21:00:00",540,13.18,25.04
"2021-06-16 22:00:00",541,13.01,20.48
"2021-06-16 23:00:00",542,12.93,18.69
"2021-06-17 00:00:00",543,12.89,18.97
"2021-06-17 01:00:00",544,12.87,17.19
"2021-06-17 02:00:00",545,12.85,15.26
"2021-06-17 03:00:00",546,12.83,10.95
"2021-06-17 04:00:00",547,12.82,9.57
"2021-06-17 05:00:00",548,12.81,8.21
"2021-06-17 06:00:00",549,12.8,7.094
"2021-06-17 07:00:00",550,13.24,13.64
"2021-06-17 08:00:00",551,13.73,23.24
"2021-06-17 09:00:00",552,13.68,29.15
"2021-06-17 10:00:00",553,13.67,33.29
"2021-06-17 11:00:00",554,13.65,35.12
"2021-06-17 12:00:00",555,13.63,36.65
"2021-06-17 13:00:00",556,13.57,37.65
"2021-06-17 14:00:00",557,13.52,37.86
"2021-06-17 15:00:00",558,13.47,38.64
"2021-06-17 16:00:00",559,13.44,39.26
"2021-06-17 17:00:00",560,13.44,38.08
"2021-06-17 18:00:00",561,13.46,37.23
"2021-06-17 19:00:00",562,13.48,36.04
"2021-06-17 20:00:00",563,13.52,30.36
"2021-06-17 21:00:00",564,13.24,25.31
"2021-06-17 22:00:00",565,13.05,23.52
"2021-06-17 23:00:00",566,12.96,22.67
"2021-06-18 00:00:00",567,12.91,20.29
"2021-06-18 01:00:00",568,12.88,18.28
"2021-06-18 02:00:00",569,12.85,16.34
"2021-06-18 03:00:00",570,12.84,14.64
"2021-06-18 04:00:00",571,12.82,13.64
"2021-06-18 05:00:00",572,12.81,12.44
"2021-06-18 06:00:00",573,12.81,10.86
"2021-06-18 07:00:00",574,13.08,13.26
"2021-06-18 08:00:00",575,13.82,19.92
"2021-06-18 09:00:00",576,13.74,31.16
"2021-06-18 10:00:00",577,13.7,36.98
